GEOID,tot_pop,median_inc,unemp,pov,EP_age_65,diveristy_idx,hou_burd,vote_share,crime_rate
021061,12086,41689,0.10054075705988384,0.21243633276740237,0.19104749296706933,0.04793211533351838,0.004859932088285229,0.18668954996186118,0.023829223895416186
021063,7661,27969,0.07641365257259297,0.33384146341463417,0.183526954705652,0.022372114419536904,0.009489329268292684,0.2591943957968476,0.006134969325153374
021065,14406,29694,0.13709251101321585,0.2986481679117752,0.1711786755518534,0.014183779573079147,0.005567413731768054,0.19981965734896304,0.021796473691517423
021067,311529,50661,0.06416977458776066,0.1756657360466312,0.11652847728461876,0.43880498328475326,2.3647766907362446e-4,0.5118879066867182,0.05032276288884823
021069,14543,36063,0.09914529914529914,0.2019197207678883,0.16227738430860209,0.048082389327801844,0.0037521815008725997,0.21533546325878594,0.030255105549061405
021071,38144,30540,0.11176790853231702,0.29173504890697827,0.15787541946308725,0.02679789484602324,0.0016871266329678987,0.24274486094316808,0.0432309144295302
021073,49982,50999,0.07759306395163856,0.13609495662122223,0.16057780801088392,0.28790886907274293,0.00130136333301554,0.44906767232348627,0.06802448881597375
021075,6323,26841,0.10492332526230831,0.2868632707774799,0.18677842796141073,0.38993258409654397,0.011145155112983533,0.3249370277078086,0.09663134588012019
021077,8543,51180,0.05978684689368339,0.14382174206617152,0.1209177104061805,0.1457756602513559,0.007393652937204592,0.2243858597962852,0.03558468921924383
021079,17051,46373,0.08891134124778985,0.18181818181818182,0.16468242331828045,0.08433875857274675,0.003966131907308378,0.19060737242555426,0.036889332003988036
021081,24705,44191,0.062452615617892344,0.17929626516152275,0.1271807326452135,0.09565019916659989,0.0035066650654497415,0.19981169578407784,0.037037037037037035
021083,37379,40268,0.08378762739985779,0.1911269974768713,0.17207522940688622,0.20433369073339702,0.0016610597140454164,0.19920510658798024,0.05323844939672008
021085,26092,36129,0.06882022471910113,0.20983976992604766,0.1613904645101947,0.062045697086329565,0.002516433853738702,0.18523071104387293,0.035183197915069755
021087,11123,36681,0.07543753771876886,0.21002650176678445,0.19338308010428842,0.0686317290234234,0.0049469964664310955,0.15600975060941308,0.026521621864604873
021089,36255,46771,0.09524755096637542,0.17090069284064666,0.1904013239553165,0.033972932765792496,0.001588634614038771,0.2547152423665295,0.012825817128671908
021091,8716,49375,0.06626663188103313,0.1585740626920713,0.16234511243689767,0.05112867864873116,0.003995082974800246,0.289639115250291,0.008834327673244607
021093,107573,51541,0.07602996254681647,0.14056701796051654,0.12326513158506316,0.38217752481332845,6.25896788877344e-4,0.32310686810640465,0.042594331291309157
021095,28031,25350,0.10286677908937605,0.31726310263365126,0.16381862937462097,0.06399106379825759,0.002056172893516493,0.12754485451334016,0.043451892547536654
021097,18629,40164,0.06894484412470024,0.20784863349684654,0.16957431960921143,0.08911574744281137,0.004050455501051156,0.2610204343914664,0.04085028718664448
021099,18510,35738,0.06854945637761867,0.24258833085149586,0.16007563479200432,0.12944888814170552,0.0033301746311087048,0.23816079295154186,0.022312263641274987
021101,46362,41630,0.06373842644361945,0.18044834514116528,0.15678788663129287,0.21184295392924668,0.0015015332557893621,0.3402841197361745,0.08593244467451792
021103,15528,50412,0.06360655737704918,0.17511674449633088,0.15823029366306027,0.12898185070475476,0.0045530353569046035,0.2557000979157924,0.02369912416280268
021105,4691,39756,0.07205240174672489,0.17079741379310345,0.23363888296738436,0.1722751708994683,0.008566810344827586,0.20815948076031526,0.01854615220635259
021107,46359,43169,0.06372765123683566,0.16380341415679026,0.16976207424664036,0.17632236034052462,0.0011634228552788951,0.21184566232489555,0.0768782760629004
021109,13357,30884,0.12798491830749895,0.3236566895059502,0.15437598263083027,-0.011613678600621569,0.0047421565091958166,0.08762043264860934,0.008160515085722842
021111,759724,50099,0.07221071397185291,0.15183257882102752,0.1450921650494127,0.45518506116461654,9.150811167856164e-5,0.5404603241583805,0.06240292527286225
021113,51015,52748,0.08044083617680511,0.16531710233139504,0.13501911202587474,0.1675659194313488,0.0014510080973860115,0.2633970676498328,0.057414485935509164
021115,23280,35060,0.10165394402035624,0.25555555555555554,0.1625429553264605,0.020721597820054005,0.0029931972789115644,0.13058921855411618,0.03676975945017182
021117,163393,56568,0.06469030505210303,0.12776910081917572,0.12697606384606439,0.18637453569480178,4.032129538137889e-4,0.33631489763604544,0.04836804514269277
021119,15884,28165,0.14815481548154816,0.30557387862796836,0.15474691513472677,0.027758405008966536,0.0031662269129287598,0.21603331598125977,0.013220851170989674
021121,31740,26553,0.13331470095025152,0.3287926700721641,0.168588531821046,0.046831578765560766,0.0021081650855428527,0.1466033966033966,0.011499684940138626
021123,14127,41050,0.07656012176560122,0.15806745670009115,0.17059531393784952,0.12548638993574102,0.0043755697356426615,0.20072247526307524,0.03227861541728605
021125,59950,36139,0.09936726491304868,0.23192496417560468,0.14875729774812343,0.05537520855925937,0.001150723001432976,0.1385253493335481,0.04138448707256047
021127,15870,35016,0.08755595344673232,0.24080104200586128,0.15708884688090738,0.026754490347494775,0.003565613806577662,0.17295597484276728,0.027032136105860114
021129,6896,21185,0.13806172171088252,0.39524991137894366,0.16183294663573086,0.04019731671341131,0.011449840482098546,0.16647919010123735,0.06569025522041763
021131,10869,25282,0.16965428937259924,0.34634266077565046,0.16211242984635202,0.012968365954992844,0.004270986745213549,0.08904719501335707,0.006808354034409789
021133,23382,29181,0.1290360873694207,0.2915044424478387,0.16692327431357454,0.013410317602830069,0.0023659778376759508,0.1688197941756076,0.029338807629800703
021135,13646,29088,0.06801736613603473,0.2865034063708341,0.16766818115198592,0.01225069210410279,0.00384827840176763,0.14816912042280106,0.01773413454492159
